N,Type,DecompMethod,StageIndex,TotalStages,KernelType,ConfigFile,Length,Factors,WGS,TPT,ExtraOpts,ConfigLine,HashKey
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,256,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, runtime_compile=True),",7cc103c507a3
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,256,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, half_lds=True, runtime_compile=True),",0cddfd586a31
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,256,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, flavour='wide', runtime_compile=True),",74736b66f44d
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,256,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, runtime_compile=True),",de4fa0cf86da
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,256,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, half_lds=True, runtime_compile=True),",3e18e0109051
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,256,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, flavour='wide', runtime_compile=True),",99a090c2e078
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,256,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, runtime_compile=True),",9242a327bcf4
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,256,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, half_lds=True, runtime_compile=True),",8da293b45119
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,256,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, flavour='wide', runtime_compile=True),",a0dd68362e23
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,256,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, runtime_compile=True),",f1e43c202f9f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,256,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, half_lds=True, runtime_compile=True),",0a6daee0df0e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,256,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, flavour='wide', runtime_compile=True),",e04c9439e747
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,16,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=16, runtime_compile=True),",1b1840394667
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,16,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=16, half_lds=True, runtime_compile=True),",b61b543c9dda
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,16,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=16, flavour='wide', runtime_compile=True),",074a43df4583
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,16,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=16, runtime_compile=True),",0f7ac8c62242
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,16,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=16, half_lds=True, runtime_compile=True),",92b49d56f3a2
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,16,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=16, flavour='wide', runtime_compile=True),",07418fd1859a
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,16,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=16, runtime_compile=True),",2baf66383cca
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,16,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=16, half_lds=True, runtime_compile=True),",1ff0a59cfd40
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,16,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=16, flavour='wide', runtime_compile=True),",0a8dc53cbcb2
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,16,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=16, runtime_compile=True),",141b381b135d
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,16,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=16, half_lds=True, runtime_compile=True),",7a6315b2db8c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,16,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=16, flavour='wide', runtime_compile=True),",e425c92abc8c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,32,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=32, runtime_compile=True),",42f45b2cc63e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,32,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=32, half_lds=True, runtime_compile=True),",8a020183b025
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,32,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=32, flavour='wide', runtime_compile=True),",a818fefffb12
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,32,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=32, runtime_compile=True),",4010e16c93df
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,32,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=32, half_lds=True, runtime_compile=True),",1b7964dea4f6
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,32,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=32, flavour='wide', runtime_compile=True),",8d49a42a63d0
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,32,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=32, runtime_compile=True),",2955a68d9ac8
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,32,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=32, half_lds=True, runtime_compile=True),",13b4698c5fd2
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,32,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=32, flavour='wide', runtime_compile=True),",560ab106abff
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,32,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=32, runtime_compile=True),",6da50bb6bb39
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,32,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=32, half_lds=True, runtime_compile=True),",695d41d68ebf
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,32,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=32, flavour='wide', runtime_compile=True),",ff01f7a89421
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,64,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=64, runtime_compile=True),",b9386cb25cfd
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,64,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=64, half_lds=True, runtime_compile=True),",13dc096c25cb
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,64,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=64, flavour='wide', runtime_compile=True),",e83629ce4f11
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,64,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=64, runtime_compile=True),",264e9dd005f2
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,64,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=64, half_lds=True, runtime_compile=True),",167c696f17e4
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,64,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=64, flavour='wide', runtime_compile=True),",89793952901f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,64,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=64, runtime_compile=True),",b010e74e66c5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,64,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=64, half_lds=True, runtime_compile=True),",62c6f1543c14
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,64,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=64, flavour='wide', runtime_compile=True),",a03a32317fdd
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,64,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=64, runtime_compile=True),",99905fc10547
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,64,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=64, half_lds=True, runtime_compile=True),",7629508a3bf6
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,64,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=64, flavour='wide', runtime_compile=True),",7a1bad3c8101
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,128,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=128, runtime_compile=True),",0a41b12a5fce
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,128,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=128, half_lds=True, runtime_compile=True),",b8f2bddc9e24
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,128,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=128, flavour='wide', runtime_compile=True),",8b6bb5cd853a
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,128,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=128, runtime_compile=True),",afeacc1e07e5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,128,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=128, half_lds=True, runtime_compile=True),",5ff9c61b2b21
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,128,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=128, flavour='wide', runtime_compile=True),",ff9ceccff197
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,128,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=128, runtime_compile=True),",f2722ec1dee5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,128,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=128, half_lds=True, runtime_compile=True),",1222c718ddf5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,128,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=128, flavour='wide', runtime_compile=True),",fe9ee1064690
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,128,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=128, runtime_compile=True),",fc3b509f795c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,128,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=128, half_lds=True, runtime_compile=True),",354e385f3cfa
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,128,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=128, flavour='wide', runtime_compile=True),",5e08a8143269
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,256,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=256, runtime_compile=True),",ccc24a98cddf
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,256,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=256, half_lds=True, runtime_compile=True),",d2d58734c40a
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,256,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=256, flavour='wide', runtime_compile=True),",6d0e8b8d4ac9
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,256,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=256, runtime_compile=True),",dd3d3bb767b5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,256,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=256, half_lds=True, runtime_compile=True),",de413a943a51
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,256,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=512, threads_per_transform=256, flavour='wide', runtime_compile=True),",45ba25a7a215
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,256,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=256, runtime_compile=True),",49f6238f5fce
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,256,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=256, half_lds=True, runtime_compile=True),",efb83b5e0019
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,256,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=512, threads_per_transform=256, flavour='wide', runtime_compile=True),",a15c6a769af1
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,256,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=256, runtime_compile=True),",90569b424796
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,256,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=256, half_lds=True, runtime_compile=True),",fcaf7cc7b9c3
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",512,256,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=512, threads_per_transform=256, flavour='wide', runtime_compile=True),",8cd40260123e
